event_type,time
arrival,500.0
arrival,500.0
arrival,500.0
arrival,500.0
arrival,500.0
arrival,500.0
arrival,500.0
arrival,500.0
arrival,500.0
arrival,500.0
arrival,500.0
arrival,500.0
arrival,500.0
arrival,500.0
completion,500.0
completion,500.0
completion,500.0
completion,500.0
arrival,501.0
arrival,501.0
arrival,501.0
arrival,501.0
arrival,501.0
arrival,501.0
arrival,501.0
arrival,501.0
arrival,501.0
arrival,501.0
arrival,501.0
completion,501.0
completion,501.0
completion,501.0
completion,501.0
completion,501.0
arrival,502.0
arrival,502.0
arrival,502.0
arrival,502.0
arrival,502.0
arrival,502.0
arrival,502.0
arrival,502.0
arrival,502.0
arrival,502.0
arrival,502.0
arrival,502.0
arrival,502.0
completion,502.0
completion,502.0
completion,502.0
completion,502.0
arrival,503.0
arrival,503.0
arrival,503.0
arrival,503.0
arrival,503.0
arrival,503.0
arrival,503.0
arrival,503.0
arrival,503.0
arrival,503.0
arrival,503.0
arrival,503.0
arrival,503.0
arrival,503.0
arrival,503.0
arrival,503.0
arrival,503.0
arrival,503.0
arrival,503.0
completion,503.0
completion,503.0
completion,503.0
completion,503.0
completion,503.0
arrival,504.0
arrival,504.0
arrival,504.0
arrival,504.0
arrival,504.0
arrival,504.0
arrival,504.0
completion,504.0
completion,504.0
completion,504.0
completion,504.0
completion,504.0
arrival,505.0
arrival,505.0
arrival,505.0
arrival,505.0
arrival,505.0
arrival,505.0
completion,505.0
completion,505.0
completion,505.0
completion,505.0
completion,505.0
arrival,506.0
arrival,506.0
arrival,506.0
arrival,506.0
arrival,506.0
arrival,506.0
arrival,506.0
arrival,506.0
completion,506.0
completion,506.0
completion,506.0
completion,506.0
completion,506.0
arrival,507.0
arrival,507.0
arrival,507.0
arrival,507.0
arrival,507.0
arrival,507.0
arrival,507.0
arrival,507.0
arrival,507.0
completion,507.0
completion,507.0
completion,507.0
completion,507.0
completion,507.0
arrival,508.0
arrival,508.0
arrival,508.0
arrival,508.0
arrival,508.0
arrival,508.0
arrival,508.0
arrival,508.0
arrival,508.0
arrival,508.0
arrival,508.0
completion,508.0
completion,508.0
completion,508.0
completion,508.0
completion,508.0
arrival,509.0
arrival,509.0
arrival,509.0
arrival,509.0
arrival,509.0
arrival,509.0
completion,509.0
completion,509.0
completion,509.0
completion,509.0
completion,509.0
arrival,510.0
arrival,510.0
arrival,510.0
arrival,510.0
arrival,510.0
arrival,510.0
arrival,510.0
arrival,510.0
arrival,510.0
arrival,510.0
arrival,510.0
arrival,510.0
completion,510.0
completion,510.0
completion,510.0
completion,510.0
arrival,511.0
arrival,511.0
arrival,511.0
arrival,511.0
arrival,511.0
arrival,511.0
arrival,511.0
completion,511.0
completion,511.0
completion,511.0
completion,511.0
completion,511.0
failure,512.0
arrival,512.0
arrival,512.0
arrival,512.0
arrival,512.0
arrival,512.0
arrival,512.0
arrival,512.0
arrival,512.0
completion,512.0
completion,512.0
completion,512.0
completion,512.0
recovery,513.0
arrival,513.0
arrival,513.0
completion,513.0
completion,513.0
completion,513.0
completion,513.0
failure,514.0
arrival,514.0
arrival,514.0
arrival,514.0
arrival,514.0
arrival,514.0
arrival,514.0
arrival,514.0
arrival,514.0
completion,514.0
completion,514.0
completion,514.0
completion,514.0
arrival,515.0
arrival,515.0
completion,515.0
completion,515.0
completion,515.0
completion,515.0
recovery,516.0
arrival,516.0
arrival,516.0
arrival,516.0
arrival,516.0
arrival,516.0
arrival,516.0
arrival,516.0
arrival,516.0
arrival,516.0
arrival,516.0
arrival,516.0
completion,516.0
completion,516.0
completion,516.0
arrival,517.0
arrival,517.0
arrival,517.0
arrival,517.0
arrival,517.0
arrival,517.0
arrival,517.0
arrival,517.0
arrival,517.0
completion,517.0
completion,517.0
completion,517.0
completion,517.0
completion,517.0
arrival,518.0
arrival,518.0
arrival,518.0
arrival,518.0
arrival,518.0
arrival,518.0
arrival,518.0
arrival,518.0
arrival,518.0
arrival,518.0
completion,518.0
completion,518.0
completion,518.0
arrival,519.0
arrival,519.0
arrival,519.0
arrival,519.0
arrival,519.0
arrival,519.0
completion,519.0
completion,519.0
completion,519.0
completion,519.0
completion,519.0
arrival,520.0
arrival,520.0
arrival,520.0
arrival,520.0
arrival,520.0
arrival,520.0
arrival,520.0
arrival,520.0
completion,520.0
completion,520.0
completion,520.0
completion,520.0
completion,520.0
arrival,521.0
arrival,521.0
arrival,521.0
arrival,521.0
arrival,521.0
arrival,521.0
arrival,521.0
completion,521.0
completion,521.0
completion,521.0
completion,521.0
completion,521.0
arrival,522.0
arrival,522.0
arrival,522.0
arrival,522.0
arrival,522.0
arrival,522.0
arrival,522.0
arrival,522.0
arrival,522.0
arrival,522.0
arrival,522.0
arrival,522.0
arrival,522.0
arrival,522.0
arrival,522.0
arrival,522.0
arrival,522.0
arrival,522.0
arrival,522.0
completion,522.0
completion,522.0
completion,522.0
completion,522.0
completion,522.0
arrival,523.0
arrival,523.0
arrival,523.0
arrival,523.0
arrival,523.0
arrival,523.0
arrival,523.0
arrival,523.0
arrival,523.0
arrival,523.0
arrival,523.0
arrival,523.0
completion,523.0
completion,523.0
completion,523.0
completion,523.0
completion,523.0
arrival,524.0
arrival,524.0
arrival,524.0
arrival,524.0
arrival,524.0
arrival,524.0
arrival,524.0
arrival,524.0
arrival,524.0
arrival,524.0
arrival,524.0
arrival,524.0
arrival,524.0
arrival,524.0
completion,524.0
completion,524.0
completion,524.0
completion,524.0
completion,524.0
failure,525.0
failure,525.0
arrival,525.0
arrival,525.0
arrival,525.0
arrival,525.0
arrival,525.0
arrival,525.0
arrival,525.0
arrival,525.0
arrival,525.0
arrival,525.0
completion,525.0
completion,525.0
completion,525.0
recovery,526.0
arrival,526.0
arrival,526.0
arrival,526.0
arrival,526.0
arrival,526.0
arrival,526.0
arrival,526.0
arrival,526.0
arrival,526.0
arrival,526.0
arrival,526.0
arrival,526.0
arrival,526.0
arrival,526.0
completion,526.0
completion,526.0
completion,526.0
arrival,527.0
arrival,527.0
arrival,527.0
arrival,527.0
arrival,527.0
arrival,527.0
arrival,527.0
arrival,527.0
arrival,527.0
arrival,527.0
arrival,527.0
arrival,527.0
completion,527.0
completion,527.0
completion,527.0
completion,527.0
failure,528.0
arrival,528.0
arrival,528.0
arrival,528.0
arrival,528.0
arrival,528.0
arrival,528.0
arrival,528.0
completion,528.0
completion,528.0
recovery,529.0
recovery,529.0
arrival,529.0
arrival,529.0
arrival,529.0
arrival,529.0
arrival,529.0
arrival,529.0
arrival,529.0
arrival,529.0
arrival,529.0
completion,529.0
completion,529.0
completion,529.0
arrival,530.0
arrival,530.0
arrival,530.0
arrival,530.0
arrival,530.0
completion,530.0
completion,530.0
completion,530.0
completion,530.0
completion,530.0
failure,531.0
arrival,531.0
arrival,531.0
arrival,531.0
arrival,531.0
arrival,531.0
arrival,531.0
arrival,531.0
arrival,531.0
arrival,531.0
arrival,531.0
arrival,531.0
completion,531.0
completion,531.0
completion,531.0
failure,532.0
arrival,532.0
arrival,532.0
arrival,532.0
arrival,532.0
arrival,532.0
arrival,532.0
arrival,532.0
arrival,532.0
arrival,532.0
arrival,532.0
arrival,532.0
arrival,532.0
arrival,532.0
arrival,532.0
completion,532.0
completion,532.0
completion,532.0
arrival,533.0
arrival,533.0
arrival,533.0
arrival,533.0
arrival,533.0
arrival,533.0
arrival,533.0
arrival,533.0
completion,533.0
completion,533.0
completion,533.0
recovery,534.0
arrival,534.0
arrival,534.0
arrival,534.0
arrival,534.0
arrival,534.0
arrival,534.0
arrival,534.0
arrival,534.0
arrival,534.0
arrival,534.0
arrival,534.0
arrival,534.0
arrival,534.0
completion,534.0
completion,534.0
completion,534.0
arrival,535.0
arrival,535.0
arrival,535.0
arrival,535.0
arrival,535.0
arrival,535.0
arrival,535.0
arrival,535.0
arrival,535.0
arrival,535.0
arrival,535.0
arrival,535.0
arrival,535.0
completion,535.0
completion,535.0
completion,535.0
completion,535.0
recovery,536.0
arrival,536.0
arrival,536.0
arrival,536.0
arrival,536.0
arrival,536.0
arrival,536.0
arrival,536.0
arrival,536.0
arrival,536.0
arrival,536.0
completion,536.0
completion,536.0
completion,536.0
completion,536.0
arrival,537.0
arrival,537.0
arrival,537.0
arrival,537.0
arrival,537.0
arrival,537.0
arrival,537.0
arrival,537.0
completion,537.0
completion,537.0
completion,537.0
completion,537.0
completion,537.0
arrival,538.0
arrival,538.0
arrival,538.0
arrival,538.0
arrival,538.0
arrival,538.0
arrival,538.0
arrival,538.0
arrival,538.0
completion,538.0
completion,538.0
completion,538.0
completion,538.0
failure,539.0
arrival,539.0
arrival,539.0
arrival,539.0
arrival,539.0
arrival,539.0
arrival,539.0
arrival,539.0
arrival,539.0
arrival,539.0
completion,539.0
completion,539.0
completion,539.0
completion,539.0
recovery,540.0
arrival,540.0
arrival,540.0
arrival,540.0
arrival,540.0
arrival,540.0
arrival,540.0
arrival,540.0
completion,540.0
completion,540.0
completion,540.0
completion,540.0
arrival,541.0
arrival,541.0
arrival,541.0
arrival,541.0
arrival,541.0
arrival,541.0
arrival,541.0
completion,541.0
completion,541.0
completion,541.0
completion,541.0
completion,541.0
arrival,542.0
arrival,542.0
arrival,542.0
arrival,542.0
arrival,542.0
arrival,542.0
arrival,542.0
arrival,542.0
arrival,542.0
arrival,542.0
arrival,542.0
completion,542.0
completion,542.0
completion,542.0
completion,542.0
completion,542.0
arrival,543.0
arrival,543.0
arrival,543.0
arrival,543.0
arrival,543.0
arrival,543.0
arrival,543.0
arrival,543.0
arrival,543.0
arrival,543.0
arrival,543.0
completion,543.0
completion,543.0
completion,543.0
completion,543.0
completion,543.0
arrival,544.0
arrival,544.0
arrival,544.0
arrival,544.0
arrival,544.0
arrival,544.0
arrival,544.0
arrival,544.0
arrival,544.0
completion,544.0
completion,544.0
completion,544.0
completion,544.0
arrival,545.0
arrival,545.0
arrival,545.0
arrival,545.0
arrival,545.0
arrival,545.0
arrival,545.0
arrival,545.0
arrival,545.0
arrival,545.0
completion,545.0
completion,545.0
completion,545.0
completion,545.0
completion,545.0
failure,546.0
arrival,546.0
arrival,546.0
arrival,546.0
arrival,546.0
arrival,546.0
arrival,546.0
arrival,546.0
arrival,546.0
arrival,546.0
completion,546.0
completion,546.0
completion,546.0
completion,546.0
arrival,547.0
arrival,547.0
arrival,547.0
arrival,547.0
arrival,547.0
arrival,547.0
arrival,547.0
arrival,547.0
arrival,547.0
arrival,547.0
arrival,547.0
completion,547.0
completion,547.0
completion,547.0
completion,547.0
arrival,548.0
arrival,548.0
arrival,548.0
arrival,548.0
arrival,548.0
arrival,548.0
arrival,548.0
arrival,548.0
arrival,548.0
arrival,548.0
arrival,548.0
completion,548.0
completion,548.0
completion,548.0
completion,548.0
arrival,549.0
arrival,549.0
arrival,549.0
arrival,549.0
arrival,549.0
arrival,549.0
arrival,549.0
arrival,549.0
arrival,549.0
arrival,549.0
arrival,549.0
arrival,549.0
arrival,549.0
completion,549.0
completion,549.0
completion,549.0
completion,549.0
recovery,550.0
arrival,550.0
arrival,550.0
arrival,550.0
arrival,550.0
arrival,550.0
arrival,550.0
arrival,550.0
arrival,550.0
arrival,550.0
arrival,550.0
arrival,550.0
arrival,550.0
arrival,550.0
arrival,550.0
arrival,550.0
arrival,550.0
arrival,550.0
completion,550.0
completion,550.0
completion,550.0
completion,550.0
failure,551.0
arrival,551.0
arrival,551.0
arrival,551.0
arrival,551.0
arrival,551.0
arrival,551.0
arrival,551.0
completion,551.0
completion,551.0
completion,551.0
arrival,552.0
arrival,552.0
arrival,552.0
arrival,552.0
arrival,552.0
arrival,552.0
arrival,552.0
arrival,552.0
completion,552.0
completion,552.0
completion,552.0
completion,552.0
arrival,553.0
arrival,553.0
arrival,553.0
arrival,553.0
arrival,553.0
arrival,553.0
arrival,553.0
arrival,553.0
arrival,553.0
arrival,553.0
completion,553.0
completion,553.0
completion,553.0
failure,554.0
arrival,554.0
arrival,554.0
arrival,554.0
arrival,554.0
arrival,554.0
arrival,554.0
arrival,554.0
arrival,554.0
completion,554.0
completion,554.0
completion,554.0
arrival,555.0
arrival,555.0
arrival,555.0
arrival,555.0
arrival,555.0
arrival,555.0
arrival,555.0
arrival,555.0
arrival,555.0
arrival,555.0
arrival,555.0
arrival,555.0
arrival,555.0
completion,555.0
completion,555.0
completion,555.0
recovery,556.0
arrival,556.0
arrival,556.0
arrival,556.0
arrival,556.0
arrival,556.0
arrival,556.0
arrival,556.0
arrival,556.0
completion,556.0
completion,556.0
completion,556.0
recovery,557.0
arrival,557.0
arrival,557.0
arrival,557.0
arrival,557.0
arrival,557.0
arrival,557.0
arrival,557.0
arrival,557.0
arrival,557.0
arrival,557.0
arrival,557.0
arrival,557.0
completion,557.0
completion,557.0
completion,557.0
arrival,558.0
arrival,558.0
arrival,558.0
arrival,558.0
arrival,558.0
arrival,558.0
arrival,558.0
arrival,558.0
arrival,558.0
completion,558.0
completion,558.0
completion,558.0
completion,558.0
completion,558.0
arrival,559.0
arrival,559.0
arrival,559.0
arrival,559.0
arrival,559.0
arrival,559.0
arrival,559.0
completion,559.0
completion,559.0
completion,559.0
completion,559.0
completion,559.0
arrival,560.0
arrival,560.0
arrival,560.0
arrival,560.0
arrival,560.0
arrival,560.0
arrival,560.0
completion,560.0
completion,560.0
completion,560.0
completion,560.0
completion,560.0
failure,561.0
arrival,561.0
arrival,561.0
arrival,561.0
arrival,561.0
arrival,561.0
arrival,561.0
arrival,561.0
arrival,561.0
arrival,561.0
arrival,561.0
arrival,561.0
arrival,561.0
completion,561.0
completion,561.0
completion,561.0
completion,561.0
recovery,562.0
arrival,562.0
arrival,562.0
arrival,562.0
arrival,562.0
arrival,562.0
arrival,562.0
arrival,562.0
arrival,562.0
arrival,562.0
arrival,562.0
arrival,562.0
completion,562.0
completion,562.0
completion,562.0
completion,562.0
arrival,563.0
arrival,563.0
arrival,563.0
arrival,563.0
arrival,563.0
arrival,563.0
arrival,563.0
arrival,563.0
arrival,563.0
arrival,563.0
arrival,563.0
arrival,563.0
arrival,563.0
arrival,563.0
arrival,563.0
arrival,563.0
arrival,563.0
arrival,563.0
completion,563.0
completion,563.0
completion,563.0
completion,563.0
completion,563.0
arrival,564.0
arrival,564.0
arrival,564.0
arrival,564.0
arrival,564.0
arrival,564.0
arrival,564.0
arrival,564.0
arrival,564.0
arrival,564.0
arrival,564.0
arrival,564.0
arrival,564.0
completion,564.0
completion,564.0
completion,564.0
completion,564.0
completion,564.0
arrival,565.0
arrival,565.0
arrival,565.0
arrival,565.0
arrival,565.0
arrival,565.0
arrival,565.0
arrival,565.0
arrival,565.0
arrival,565.0
arrival,565.0
arrival,565.0
arrival,565.0
arrival,565.0
arrival,565.0
arrival,565.0
arrival,565.0
completion,565.0
completion,565.0
completion,565.0
completion,565.0
completion,565.0
arrival,566.0
arrival,566.0
arrival,566.0
arrival,566.0
arrival,566.0
arrival,566.0
arrival,566.0
completion,566.0
completion,566.0
completion,566.0
completion,566.0
arrival,567.0
arrival,567.0
arrival,567.0
arrival,567.0
arrival,567.0
arrival,567.0
arrival,567.0
arrival,567.0
arrival,567.0
arrival,567.0
arrival,567.0
completion,567.0
completion,567.0
completion,567.0
completion,567.0
completion,567.0
failure,568.0
failure,568.0
arrival,568.0
arrival,568.0
arrival,568.0
arrival,568.0
arrival,568.0
arrival,568.0
arrival,568.0
arrival,568.0
completion,568.0
recovery,569.0
recovery,569.0
arrival,569.0
arrival,569.0
arrival,569.0
arrival,569.0
arrival,569.0
arrival,569.0
arrival,569.0
arrival,569.0
arrival,569.0
arrival,569.0
arrival,569.0
arrival,569.0
arrival,569.0
completion,569.0
completion,569.0
completion,569.0
arrival,570.0
arrival,570.0
arrival,570.0
arrival,570.0
arrival,570.0
arrival,570.0
arrival,570.0
arrival,570.0
arrival,570.0
arrival,570.0
arrival,570.0
arrival,570.0
arrival,570.0
completion,570.0
completion,570.0
completion,570.0
completion,570.0
completion,570.0
arrival,571.0
arrival,571.0
arrival,571.0
arrival,571.0
arrival,571.0
arrival,571.0
arrival,571.0
arrival,571.0
arrival,571.0
arrival,571.0
arrival,571.0
arrival,571.0
completion,571.0
completion,571.0
completion,571.0
completion,571.0
completion,571.0
arrival,572.0
arrival,572.0
arrival,572.0
arrival,572.0
arrival,572.0
arrival,572.0
arrival,572.0
arrival,572.0
arrival,572.0
arrival,572.0
arrival,572.0
completion,572.0
completion,572.0
completion,572.0
completion,572.0
completion,572.0
failure,573.0
arrival,573.0
arrival,573.0
arrival,573.0
arrival,573.0
arrival,573.0
arrival,573.0
arrival,573.0
arrival,573.0
arrival,573.0
arrival,573.0
arrival,573.0
completion,573.0
completion,573.0
completion,573.0
arrival,574.0
arrival,574.0
arrival,574.0
arrival,574.0
arrival,574.0
arrival,574.0
arrival,574.0
completion,574.0
completion,574.0
completion,574.0
completion,574.0
failure,575.0
arrival,575.0
arrival,575.0
arrival,575.0
arrival,575.0
arrival,575.0
arrival,575.0
arrival,575.0
arrival,575.0
arrival,575.0
arrival,575.0
arrival,575.0
completion,575.0
completion,575.0
completion,575.0
arrival,576.0
arrival,576.0
arrival,576.0
arrival,576.0
arrival,576.0
arrival,576.0
arrival,576.0
completion,576.0
completion,576.0
completion,576.0
arrival,577.0
arrival,577.0
arrival,577.0
arrival,577.0
arrival,577.0
arrival,577.0
arrival,577.0
arrival,577.0
arrival,577.0
arrival,577.0
arrival,577.0
completion,577.0
completion,577.0
completion,577.0
recovery,578.0
recovery,578.0
arrival,578.0
arrival,578.0
arrival,578.0
arrival,578.0
arrival,578.0
arrival,578.0
arrival,578.0
arrival,578.0
arrival,578.0
arrival,578.0
arrival,578.0
arrival,578.0
completion,578.0
completion,578.0
completion,578.0
arrival,579.0
arrival,579.0
arrival,579.0
arrival,579.0
arrival,579.0
arrival,579.0
arrival,579.0
arrival,579.0
arrival,579.0
completion,579.0
completion,579.0
completion,579.0
completion,579.0
completion,579.0
arrival,580.0
arrival,580.0
arrival,580.0
arrival,580.0
arrival,580.0
arrival,580.0
completion,580.0
completion,580.0
completion,580.0
completion,580.0
completion,580.0
arrival,581.0
arrival,581.0
arrival,581.0
arrival,581.0
arrival,581.0
arrival,581.0
arrival,581.0
arrival,581.0
arrival,581.0
arrival,581.0
arrival,581.0
arrival,581.0
completion,581.0
completion,581.0
completion,581.0
completion,581.0
completion,581.0
arrival,582.0
arrival,582.0
arrival,582.0
arrival,582.0
arrival,582.0
arrival,582.0
arrival,582.0
arrival,582.0
completion,582.0
completion,582.0
completion,582.0
completion,582.0
arrival,583.0
arrival,583.0
arrival,583.0
arrival,583.0
arrival,583.0
arrival,583.0
arrival,583.0
completion,583.0
completion,583.0
completion,583.0
completion,583.0
completion,583.0
arrival,584.0
arrival,584.0
arrival,584.0
arrival,584.0
arrival,584.0
arrival,584.0
arrival,584.0
completion,584.0
completion,584.0
completion,584.0
completion,584.0
completion,584.0
arrival,585.0
arrival,585.0
arrival,585.0
arrival,585.0
completion,585.0
completion,585.0
completion,585.0
completion,585.0
completion,585.0
arrival,586.0
arrival,586.0
arrival,586.0
arrival,586.0
arrival,586.0
arrival,586.0
arrival,586.0
completion,586.0
completion,586.0
completion,586.0
completion,586.0
arrival,587.0
arrival,587.0
arrival,587.0
arrival,587.0
arrival,587.0
arrival,587.0
arrival,587.0
arrival,587.0
arrival,587.0
arrival,587.0
arrival,587.0
arrival,587.0
arrival,587.0
arrival,587.0
completion,587.0
completion,587.0
completion,587.0
completion,587.0
arrival,588.0
arrival,588.0
arrival,588.0
arrival,588.0
arrival,588.0
arrival,588.0
arrival,588.0
arrival,588.0
arrival,588.0
arrival,588.0
completion,588.0
completion,588.0
completion,588.0
completion,588.0
completion,588.0
arrival,589.0
arrival,589.0
arrival,589.0
arrival,589.0
arrival,589.0
arrival,589.0
arrival,589.0
arrival,589.0
completion,589.0
completion,589.0
completion,589.0
completion,589.0
completion,589.0
arrival,590.0
arrival,590.0
arrival,590.0
arrival,590.0
arrival,590.0
arrival,590.0
arrival,590.0
arrival,590.0
arrival,590.0
arrival,590.0
completion,590.0
completion,590.0
completion,590.0
completion,590.0
completion,590.0
failure,591.0
arrival,591.0
arrival,591.0
arrival,591.0
arrival,591.0
arrival,591.0
arrival,591.0
arrival,591.0
arrival,591.0
arrival,591.0
arrival,591.0
completion,591.0
completion,591.0
completion,591.0
recovery,592.0
arrival,592.0
arrival,592.0
arrival,592.0
arrival,592.0
arrival,592.0
arrival,592.0
arrival,592.0
completion,592.0
completion,592.0
completion,592.0
completion,592.0
arrival,593.0
arrival,593.0
arrival,593.0
arrival,593.0
arrival,593.0
completion,593.0
completion,593.0
completion,593.0
completion,593.0
completion,593.0
failure,594.0
arrival,594.0
arrival,594.0
arrival,594.0
arrival,594.0
arrival,594.0
arrival,594.0
arrival,594.0
arrival,594.0
arrival,594.0
arrival,594.0
arrival,594.0
arrival,594.0
arrival,594.0
completion,594.0
completion,594.0
completion,594.0
completion,594.0
recovery,595.0
arrival,595.0
arrival,595.0
arrival,595.0
arrival,595.0
arrival,595.0
arrival,595.0
arrival,595.0
arrival,595.0
arrival,595.0
arrival,595.0
arrival,595.0
arrival,595.0
arrival,595.0
arrival,595.0
arrival,595.0
arrival,595.0
completion,595.0
completion,595.0
completion,595.0
completion,595.0
arrival,596.0
arrival,596.0
arrival,596.0
arrival,596.0
arrival,596.0
arrival,596.0
arrival,596.0
arrival,596.0
arrival,596.0
completion,596.0
completion,596.0
completion,596.0
completion,596.0
completion,596.0
arrival,597.0
arrival,597.0
arrival,597.0
arrival,597.0
arrival,597.0
arrival,597.0
arrival,597.0
arrival,597.0
arrival,597.0
arrival,597.0
completion,597.0
completion,597.0
completion,597.0
completion,597.0
completion,597.0
arrival,598.0
arrival,598.0
arrival,598.0
arrival,598.0
arrival,598.0
arrival,598.0
arrival,598.0
arrival,598.0
arrival,598.0
arrival,598.0
completion,598.0
completion,598.0
completion,598.0
completion,598.0
completion,598.0
arrival,599.0
arrival,599.0
arrival,599.0
arrival,599.0
arrival,599.0
completion,599.0
completion,599.0
completion,599.0
completion,599.0
completion,599.0
failure,600.0
arrival,600.0
arrival,600.0
arrival,600.0
arrival,600.0
arrival,600.0
arrival,600.0
completion,600.0
completion,600.0
completion,600.0
completion,600.0
arrival,601.0
arrival,601.0
arrival,601.0
arrival,601.0
arrival,601.0
arrival,601.0
arrival,601.0
arrival,601.0
completion,601.0
completion,601.0
completion,601.0
arrival,602.0
arrival,602.0
arrival,602.0
arrival,602.0
arrival,602.0
arrival,602.0
arrival,602.0
arrival,602.0
arrival,602.0
arrival,602.0
completion,602.0
completion,602.0
completion,602.0
completion,602.0
arrival,603.0
arrival,603.0
arrival,603.0
arrival,603.0
arrival,603.0
arrival,603.0
arrival,603.0
arrival,603.0
arrival,603.0
completion,603.0
completion,603.0
completion,603.0
completion,603.0
arrival,604.0
arrival,604.0
arrival,604.0
arrival,604.0
arrival,604.0
arrival,604.0
arrival,604.0
arrival,604.0
arrival,604.0
arrival,604.0
arrival,604.0
completion,604.0
completion,604.0
recovery,605.0
arrival,605.0
arrival,605.0
arrival,605.0
arrival,605.0
arrival,605.0
arrival,605.0
arrival,605.0
arrival,605.0
arrival,605.0
arrival,605.0
arrival,605.0
arrival,605.0
arrival,605.0
arrival,605.0
arrival,605.0
completion,605.0
completion,605.0
completion,605.0
completion,605.0
arrival,606.0
arrival,606.0
arrival,606.0
arrival,606.0
arrival,606.0
arrival,606.0
arrival,606.0
arrival,606.0
arrival,606.0
completion,606.0
completion,606.0
completion,606.0
completion,606.0
completion,606.0
arrival,607.0
arrival,607.0
arrival,607.0
arrival,607.0
arrival,607.0
arrival,607.0
arrival,607.0
arrival,607.0
arrival,607.0
arrival,607.0
arrival,607.0
arrival,607.0
arrival,607.0
completion,607.0
completion,607.0
completion,607.0
completion,607.0
arrival,608.0
arrival,608.0
arrival,608.0
arrival,608.0
arrival,608.0
completion,608.0
completion,608.0
completion,608.0
completion,608.0
arrival,609.0
arrival,609.0
arrival,609.0
arrival,609.0
arrival,609.0
arrival,609.0
arrival,609.0
arrival,609.0
arrival,609.0
arrival,609.0
arrival,609.0
completion,609.0
completion,609.0
completion,609.0
completion,609.0
completion,609.0
arrival,610.0
arrival,610.0
arrival,610.0
arrival,610.0
arrival,610.0
arrival,610.0
completion,610.0
completion,610.0
completion,610.0
completion,610.0
completion,610.0
arrival,611.0
arrival,611.0
arrival,611.0
arrival,611.0
arrival,611.0
arrival,611.0
arrival,611.0
arrival,611.0
arrival,611.0
arrival,611.0
arrival,611.0
arrival,611.0
arrival,611.0
arrival,611.0
arrival,611.0
completion,611.0
completion,611.0
completion,611.0
completion,611.0
completion,611.0
arrival,612.0
arrival,612.0
arrival,612.0
arrival,612.0
arrival,612.0
arrival,612.0
arrival,612.0
arrival,612.0
arrival,612.0
arrival,612.0
arrival,612.0
completion,612.0
completion,612.0
completion,612.0
completion,612.0
completion,612.0
failure,613.0
arrival,613.0
arrival,613.0
arrival,613.0
arrival,613.0
arrival,613.0
arrival,613.0
completion,613.0
completion,613.0
completion,613.0
completion,613.0
arrival,614.0
arrival,614.0
arrival,614.0
arrival,614.0
arrival,614.0
arrival,614.0
arrival,614.0
arrival,614.0
arrival,614.0
completion,614.0
completion,614.0
completion,614.0
completion,614.0
arrival,615.0
arrival,615.0
arrival,615.0
arrival,615.0
arrival,615.0
arrival,615.0
arrival,615.0
arrival,615.0
arrival,615.0
completion,615.0
completion,615.0
completion,615.0
completion,615.0
arrival,616.0
arrival,616.0
arrival,616.0
arrival,616.0
arrival,616.0
arrival,616.0
arrival,616.0
arrival,616.0
arrival,616.0
arrival,616.0
arrival,616.0
arrival,616.0
arrival,616.0
arrival,616.0
arrival,616.0
arrival,616.0
arrival,616.0
arrival,616.0
completion,616.0
completion,616.0
completion,616.0
arrival,617.0
arrival,617.0
arrival,617.0
arrival,617.0
arrival,617.0
arrival,617.0
arrival,617.0
arrival,617.0
completion,617.0
completion,617.0
completion,617.0
completion,617.0
arrival,618.0
arrival,618.0
arrival,618.0
arrival,618.0
arrival,618.0
arrival,618.0
arrival,618.0
arrival,618.0
arrival,618.0
completion,618.0
completion,618.0
completion,618.0
completion,618.0
failure,619.0
arrival,619.0
arrival,619.0
arrival,619.0
arrival,619.0
arrival,619.0
arrival,619.0
arrival,619.0
arrival,619.0
arrival,619.0
arrival,619.0
arrival,619.0
completion,619.0
completion,619.0
completion,619.0
recovery,620.0
arrival,620.0
arrival,620.0
arrival,620.0
arrival,620.0
arrival,620.0
arrival,620.0
arrival,620.0
arrival,620.0
arrival,620.0
arrival,620.0
arrival,620.0
completion,620.0
completion,620.0
arrival,621.0
arrival,621.0
arrival,621.0
arrival,621.0
arrival,621.0
arrival,621.0
completion,621.0
completion,621.0
completion,621.0
completion,621.0
failure,622.0
arrival,622.0
arrival,622.0
arrival,622.0
arrival,622.0
arrival,622.0
arrival,622.0
arrival,622.0
arrival,622.0
arrival,622.0
arrival,622.0
arrival,622.0
arrival,622.0
arrival,622.0
completion,622.0
completion,622.0
completion,622.0
arrival,623.0
arrival,623.0
arrival,623.0
arrival,623.0
arrival,623.0
arrival,623.0
completion,623.0
completion,623.0
recovery,624.0
arrival,624.0
arrival,624.0
arrival,624.0
arrival,624.0
arrival,624.0
arrival,624.0
arrival,624.0
arrival,624.0
completion,624.0
completion,624.0
completion,624.0
arrival,625.0
arrival,625.0
arrival,625.0
arrival,625.0
arrival,625.0
arrival,625.0
arrival,625.0
arrival,625.0
arrival,625.0
arrival,625.0
arrival,625.0
arrival,625.0
completion,625.0
completion,625.0
completion,625.0
arrival,626.0
arrival,626.0
arrival,626.0
arrival,626.0
arrival,626.0
arrival,626.0
arrival,626.0
arrival,626.0
arrival,626.0
arrival,626.0
arrival,626.0
arrival,626.0
arrival,626.0
completion,626.0
